,orderItemID,orderDate,deliveryDate,itemID,size,color,manufacturerID,price,customerID,salutation,dateOfBirth,state,creationDate,returnShipment
351782,351783,2013-01-18,2013-01-22,2560,38,ecru,45,99.9,4750,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
351783,351784,2013-01-18,2013-01-22,2560,39,ecru,45,99.9,4750,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
351784,351785,2013-01-18,2013-01-22,2679,39,blue,1,139.9,4750,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
351785,351786,2013-01-18,2013-01-22,2475,39,ecru,44,140.0,4750,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
351786,351787,2013-01-18,2013-04-25,2508,XL,beige,11,89.9,4750,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
354420,354421,2013-01-19,2013-01-22,1544,42,grey,74,35.9,21038,Mrs,1900-11-19,Schleswig-Holstein,2011-02-16,1
354639,354640,2013-01-19,2013-01-22,2603,39,red,17,119.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,0
354640,354641,2013-01-19,2013-01-22,2932,8,black,19,79.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,1
354641,354642,2013-01-19,2013-02-06,2451,unsized,black,41,29.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,0
354642,354643,2013-01-19,,2378,46,grey,72,129.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,0
354643,354644,2013-01-19,,2465,L,iron,9,69.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,0
354644,354645,2013-01-19,,2466,M,black,9,89.9,7319,Mrs,1900-11-19,Saarland,2011-02-16,0
354869,354870,2013-01-19,2013-01-22,2553,XL,grey,46,24.9,29373,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-27,0
354870,354871,2013-01-19,2013-01-22,2342,L,aquamarine,5,69.9,29373,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-27,0
354871,354872,2013-01-19,2013-03-06,2426,XL,grey,46,39.9,29373,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-27,1
354872,354873,2013-01-19,2013-04-17,2378,44,grey,72,129.9,29373,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-27,0
354873,354874,2013-01-19,2013-05-08,2465,XL,iron,9,69.9,29373,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-27,0
355099,355100,2013-01-20,2013-01-22,1754,unsized,petrol,60,39.9,22338,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
355100,355101,2013-01-20,2013-01-22,818,unsized,black,28,24.9,22338,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
355101,355102,2013-01-20,2013-01-22,2250,M,black,33,69.9,22338,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
355102,355103,2013-01-20,2013-01-22,2058,6+,black,4,108.0,70684,Mrs,1900-11-19,Brandenburg,2011-02-16,0
356008,356009,2013-01-20,2013-01-22,2334,XL,petrol,3,26.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
356009,356010,2013-01-20,2013-01-22,2384,XL,black,29,59.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
356010,356011,2013-01-20,2013-03-25,2334,XL,green,3,26.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
356532,356533,2013-01-20,2013-01-22,2631,40,petrol,26,89.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
356533,356534,2013-01-20,2013-01-22,2382,XL,black,3,49.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
356534,356535,2013-01-20,2013-01-22,2584,40,black,55,119.0,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
356535,356536,2013-01-20,2013-01-22,2584,41,black,55,119.0,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
356536,356537,2013-01-20,2013-01-22,2367,40,black,47,99.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
356537,356538,2013-01-20,2013-01-22,2821,40,red,63,129.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
356538,356539,2013-01-20,2013-02-04,2405,XL,aquamarine,3,59.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
356539,356540,2013-01-20,2013-03-18,2368,40,blue,119,120.0,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,0
356540,356541,2013-01-20,2013-05-06,2405,XL,red,3,59.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
358034,358035,2013-01-21,2013-01-22,1703,40,grey,74,29.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,1
358465,358466,2013-01-21,2013-01-24,2725,M,brown,5,59.9,71056,Mrs,1900-11-19,Berlin,2011-04-10,0
358466,358467,2013-01-21,2013-01-24,2809,M,ocher,14,69.9,71056,Mrs,1900-11-19,Berlin,2011-04-10,1
358467,358468,2013-01-21,2013-01-24,2452,S,terracotta,5,59.9,71056,Mrs,1900-11-19,Berlin,2011-04-10,0
358468,358469,2013-01-21,2013-02-01,2928,9,grey,12,99.9,71056,Mrs,1900-11-19,Berlin,2011-04-10,0
358469,358470,2013-01-21,2013-02-27,2451,unsized,olive,41,29.9,71056,Mrs,1900-11-19,Berlin,2011-04-10,0
358470,358471,2013-01-21,2013-04-09,2725,M,ocher,5,59.9,71056,Mrs,1900-11-19,Berlin,2011-04-10,0
358471,358472,2013-01-21,2013-06-14,2378,36,grey,72,129.9,71056,Mrs,1900-11-19,Berlin,2011-04-10,0
359896,359897,2013-01-22,,1628,XL,black,3,24.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,0
359897,359898,2013-01-22,,1628,xxl,black,3,24.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,0
360158,360159,2013-01-23,2013-01-24,2344,XL,black,3,24.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,1
360159,360160,2013-01-23,2013-01-24,2344,XXL,black,3,24.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,1
360164,360165,2013-01-22,2013-01-24,2546,39,magenta,24,99.9,54097,Mrs,1900-11-19,Bavaria,2011-09-27,1
360165,360166,2013-01-22,2013-03-01,2830,8+,hibiscus,21,69.95,54097,Mrs,1900-11-19,Bavaria,2011-09-27,1
360166,360167,2013-01-22,2013-04-04,2681,39,black,63,119.9,54097,Mrs,1900-11-19,Bavaria,2011-09-27,1
360167,360168,2013-01-22,2013-05-13,2546,39,red,24,99.9,54097,Mrs,1900-11-19,Bavaria,2011-09-27,1
360176,360177,2013-01-23,2013-01-24,1544,40,ocher,74,35.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,0
360183,360184,2013-01-23,2013-01-24,2347,37,red,1,89.9,4099,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-29,0
360184,360185,2013-01-23,2013-01-24,2531,37,mocca,1,139.9,4099,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-29,0
361669,361670,2013-01-23,2013-01-28,2593,M,white,14,59.9,71456,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
361670,361671,2013-01-23,2013-01-28,2657,41,red,24,79.9,71456,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
361671,361672,2013-01-23,2013-02-12,2558,unsized,grey,146,24.9,71456,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
361672,361673,2013-01-23,2013-02-28,2491,M,ocher,36,99.9,71456,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
361673,361674,2013-01-23,1990-12-31,2368,41,ocher,119,120.0,71456,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
361674,361675,2013-01-23,2013-04-15,2446,M,grey,11,99.9,71456,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
361961,361962,2013-01-24,2013-01-29,2689,38,olive,151,99.95,11194,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
361962,361963,2013-01-24,2013-01-29,2470,S,berry,5,79.9,11194,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
361963,361964,2013-01-24,2013-01-29,2470,M,berry,5,79.9,11194,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
361964,361965,2013-01-24,,2689,37,olive,151,99.95,11194,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
362173,362174,2013-01-24,2013-01-25,2384,xl,red,29,59.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
362175,362176,2013-01-24,2013-01-28,2463,L,black,5,79.9,40066,Mrs,1901-07-21,Bavaria,2011-06-09,0
362176,362177,2013-01-24,2013-01-28,2749,XL,black,5,169.9,40066,Mrs,1901-07-21,Bavaria,2011-06-09,1
362177,362178,2013-01-24,2013-01-28,2749,XXL,black,5,169.9,40066,Mrs,1901-07-21,Bavaria,2011-06-09,1
362178,362179,2013-01-24,2013-01-28,2372,XL,black,5,89.9,40066,Mrs,1901-07-21,Bavaria,2011-06-09,1
362179,362180,2013-01-24,2013-01-28,2372,XXL,terracotta,5,89.9,40066,Mrs,1901-07-21,Bavaria,2011-06-09,1
362587,362588,2013-01-24,2013-01-28,1552,XXL,grey,49,99.9,21035,Mrs,1900-11-19,Lower Saxony,2011-10-28,1
362588,362589,2013-01-24,2013-01-28,1661,XXL,green,36,69.9,21035,Mrs,1900-11-19,Lower Saxony,2011-10-28,0
362589,362590,2013-01-24,2013-01-28,1409,XXL,pink,3,19.9,21035,Mrs,1900-11-19,Lower Saxony,2011-10-28,0
363014,363015,2013-01-24,2013-01-28,1782,39,ocher,54,130.0,71619,Mrs,1900-11-19,Lower Saxony,2011-09-25,1
363902,363903,2013-01-25,2013-01-28,2330,38,black,1,149.9,26066,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
364327,364328,2013-01-25,2013-01-28,1626,39,black,1,99.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,1
364328,364329,2013-01-25,2013-01-28,1847,40,ocher,74,35.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,1
364904,364905,2013-01-26,,1518,S,aubergine,37,39.9,25753,Mrs,1900-11-19,Bavaria,2011-12-04,0
365223,365224,2013-01-25,2013-01-29,2334,L,green,3,29.9,27813,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-04,0
365224,365225,2013-01-25,2013-01-29,2459,39,cognac,38,99.9,27813,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-04,1
365225,365226,2013-01-25,2013-01-29,2459,40,cognac,38,99.9,27813,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-04,0
365226,365227,2013-01-25,2013-01-29,2569,L,ocher,31,89.9,27813,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-04,1
365227,365228,2013-01-25,2013-01-29,2569,XL,ocher,31,89.9,27813,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-04,1
365680,365681,2013-01-26,2013-03-18,2649,unsized,orange,154,60.0,71909,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-31,0
365737,365738,2013-01-26,2013-01-29,2337,L,blue,113,49.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
365738,365739,2013-01-26,2013-01-29,2401,s,green,20,59.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
365739,365740,2013-01-26,2013-01-29,2401,l,mint,20,59.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
365740,365741,2013-01-26,2013-01-29,2373,L,black,5,119.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
365741,365742,2013-01-26,2013-01-29,2470,L,ocher,5,79.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
365742,365743,2013-01-26,2013-01-29,2607,l,grey,5,89.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
365743,365744,2013-01-26,2013-01-29,2413,l,purple,5,79.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
365744,365745,2013-01-26,2013-01-29,2363,42,black,113,69.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
365745,365746,2013-01-26,,2467,unsized,green,73,49.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
365746,365747,2013-01-26,2013-03-04,2547,84,ocher,6,79.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
365747,365748,2013-01-26,2013-04-15,2430,l,olive,11,79.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
365794,365795,2013-01-26,2013-04-11,2692,38,black,55,179.0,67671,Mrs,1900-11-19,Hesse,2011-02-16,1
366640,366641,2013-01-27,2013-01-29,1741,40,blue,50,54.0,72017,Mrs,1901-05-02,Bavaria,2011-02-16,1
366641,366642,2013-01-27,2013-01-29,1445,L,nature,29,39.9,72017,Mrs,1901-05-02,Bavaria,2011-02-16,0
366642,366643,2013-01-27,2013-01-29,1630,L,white,37,29.9,72017,Mrs,1901-05-02,Bavaria,2011-02-16,0
366643,366644,2013-01-27,2013-01-29,279,L,ash,3,19.9,72017,Mrs,1901-05-02,Bavaria,2011-02-16,1
366737,366738,2013-01-27,2013-01-29,1753,44,berry,72,29.9,72032,Mrs,1900-11-19,Bavaria,2011-02-16,0
366738,366739,2013-01-27,2013-01-29,611,L,white,56,49.9,72032,Mrs,1900-11-19,Bavaria,2011-02-16,1
366739,366740,2013-01-27,2013-02-28,2585,L,ecru,20,79.9,72032,Mrs,1900-11-19,Bavaria,2011-02-16,1
367109,367110,2013-01-27,2013-01-29,157,unsized,purple,32,9.9,21038,Mrs,1900-11-19,Schleswig-Holstein,2011-02-16,1
367110,367111,2013-01-27,2013-01-29,1534,M,mocca,3,29.9,21038,Mrs,1900-11-19,Schleswig-Holstein,2011-02-16,1
367111,367112,2013-01-27,2013-01-29,1779,8+,black,4,60.0,21038,Mrs,1900-11-19,Schleswig-Holstein,2011-02-16,1
367112,367113,2013-01-27,2013-01-29,2345,M,black,3,24.9,23236,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
367162,367163,2013-01-27,2013-01-29,2382,XXL,black,3,49.9,51196,Mrs,1900-11-19,Hamburg,2011-02-16,1
367163,367164,2013-01-27,2013-01-29,2342,XXL,black,5,59.9,51196,Mrs,1900-11-19,Hamburg,2011-02-16,0
367164,367165,2013-01-27,2013-01-29,2417,XXL,purple,5,59.9,51196,Mrs,1900-11-19,Hamburg,2011-02-16,0
367165,367166,2013-01-27,2013-01-29,2699,XXL,grey,5,79.9,51196,Mrs,1900-11-19,Hamburg,2011-02-16,0
367353,367354,2013-01-27,2013-01-29,1529,XL,aubergine,11,69.9,33,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-16,1
367354,367355,2013-01-27,2013-01-29,215,L,green,28,59.9,33,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-16,1
367355,367356,2013-01-27,2013-01-29,1697,39,grey,50,65.0,33,Mrs,1900-11-19,North Rhine-Westphalia,2011-08-16,1
368752,368753,2013-01-28,2013-01-31,2472,M,pink,5,79.9,72274,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
368753,368754,2013-01-28,2013-01-31,2458,M,black,5,99.9,72274,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
368754,368755,2013-01-28,2013-01-31,2345,M,white,3,21.9,72274,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
368755,368756,2013-01-28,2013-01-31,2345,M,grey,3,21.9,72274,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
368980,368981,2013-01-28,2013-02-07,1865,37+,black,1,109.9,72291,Mrs,1900-11-19,Bavaria,2011-08-08,0
368981,368982,2013-01-28,2013-02-07,1836,37,black,1,97.0,72291,Mrs,1900-11-19,Bavaria,2011-08-08,1
368982,368983,2013-01-28,2013-02-07,1693,38,black,55,130.0,72291,Mrs,1900-11-19,Bavaria,2011-08-08,0
370006,370007,2013-01-29,2013-01-30,2487,38,iron,9,89.9,2707,Mrs,1900-11-19,Berlin,2011-02-16,1
370215,370216,2013-01-29,2013-02-11,1825,41,anthracite,1,104.0,9713,Mrs,1900-11-19,Baden-Wuerttemberg,2011-11-28,0
370220,370221,2013-01-29,2013-03-18,2887,XL,blue,66,69.9,9604,Mrs,1900-11-19,Hesse,2011-04-18,0
370221,370222,2013-01-29,2013-03-18,2618,XL,blue,66,69.9,9604,Mrs,1900-11-19,Hesse,2011-04-18,0
371143,371144,2013-01-30,2013-01-31,1814,39,black,1,114.0,37668,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
371144,371145,2013-01-30,2013-01-31,2587,unsized,pallid,123,8.95,37668,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
371145,371146,2013-01-30,2013-01-31,1887,5+,black,19,90.0,37668,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
371146,371147,2013-01-30,2013-01-31,2766,unsized,pallid,123,6.95,37668,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
371758,371759,2013-01-30,2013-02-01,2149,44,ocher,9,49.9,31210,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-24,1
371759,371760,2013-01-30,2013-02-01,473,unsized,ocher,9,14.9,31210,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-24,1
371760,371761,2013-01-30,2013-02-01,1532,XL,ash,37,16.9,31210,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-24,0
371761,371762,2013-01-30,,1532,XL,olive,37,26.9,31210,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-24,0
372379,372380,2013-01-31,2013-02-01,2560,39,black,45,99.9,4750,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
372535,372536,2013-01-31,2013-02-01,2349,s,olive,3,19.9,13787,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
373158,373159,2013-02-01,2013-02-04,2424,xl,black,28,129.9,4750,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
373370,373371,2013-02-01,2013-02-04,1684,40,grey,6,29.9,32375,Mrs,1901-08-19,Hesse,2011-02-16,0
373371,373372,2013-02-01,2013-02-04,59,unsized,ash,32,9.9,32375,Mrs,1901-08-19,Hesse,2011-02-16,0
373372,373373,2013-02-01,2013-02-04,59,unsized,turquoise,32,9.9,32375,Mrs,1901-08-19,Hesse,2011-02-16,0
373373,373374,2013-02-01,2013-02-04,2203,unsized,purple,127,29.9,32375,Mrs,1901-08-19,Hesse,2011-02-16,0
373620,373621,2013-02-01,2013-02-06,1714,S,black,97,29.9,72864,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
373621,373622,2013-02-01,2013-02-06,1766,38,black,30,29.9,72864,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
373622,373623,2013-02-01,2013-02-06,1323,M,black,2,29.9,72864,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
373623,373624,2013-02-01,2013-02-06,22,S,red,14,24.9,72864,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
373624,373625,2013-02-01,2013-02-06,22,S,blue,14,24.9,72864,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
373625,373626,2013-02-01,2013-02-07,1664,S,red,37,19.9,72864,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
374321,374322,2013-02-02,2013-02-06,1513,s,brown,36,79.9,61251,Mrs,1900-11-19,Hesse,2011-06-09,0
374717,374718,2013-02-02,2013-02-05,2334,M,black,3,26.9,65441,Mrs,1901-01-27,Bavaria,2011-02-16,0
374718,374719,2013-02-02,2013-02-05,1544,40,black,74,35.9,65441,Mrs,1901-01-27,Bavaria,2011-02-16,1
374979,374980,2013-02-02,2013-02-05,2402,XXL,green,97,39.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374980,374981,2013-02-02,2013-02-05,2404,XXL,grey,46,49.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,0
374981,374982,2013-02-02,2013-02-05,2496,XXL,green,3,34.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374982,374983,2013-02-02,2013-02-05,2605,XXL,black,3,34.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374983,374984,2013-02-02,2013-02-05,2334,XXL,olive,3,26.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,0
374984,374985,2013-02-02,2013-02-05,2334,XXL,iron,3,26.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,0
374985,374986,2013-02-02,2013-02-05,2496,XXL,black,3,34.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374986,374987,2013-02-02,2013-02-05,2091,39,brown,122,90.0,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374987,374988,2013-02-02,2013-02-05,1864,39,brown,45,86.0,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,0
374988,374989,2013-02-02,2013-02-14,2409,XXL,black,37,59.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374989,374990,2013-02-02,2013-04-17,2465,XXL,iron,9,69.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374990,374991,2013-02-02,2013-05-08,2465,XXL,iron,9,69.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
374991,374992,2013-02-02,2013-05-24,2465,XXL,iron,9,69.9,21095,Mrs,1901-01-13,Brandenburg,2011-02-16,1
375001,375002,2013-02-02,2013-02-05,1699,39,brown,45,100.0,73082,Mrs,1901-06-17,Hesse,2011-02-16,0
375084,375085,2013-02-02,2013-02-12,2809,XL,brown,14,69.9,62609,Mrs,1900-11-19,Bavaria,2011-02-16,0
375085,375086,2013-02-02,2013-02-12,2809,XL,grey,14,69.9,62609,Mrs,1900-11-19,Bavaria,2011-02-16,0
375086,375087,2013-02-02,2013-04-09,2865,XXL,blue,37,29.9,62609,Mrs,1900-11-19,Bavaria,2011-02-16,0
375723,375724,2013-02-03,2013-02-05,1932,40,magenta,24,49.9,46919,Mrs,1900-11-19,Rhineland-Palatinate,2011-11-10,1
375724,375725,2013-02-03,2013-02-05,1595,40,brown,17,120.0,46919,Mrs,1900-11-19,Rhineland-Palatinate,2011-11-10,0
375725,375726,2013-02-03,2013-02-05,1595,41,brown,17,120.0,46919,Mrs,1900-11-19,Rhineland-Palatinate,2011-11-10,1
375855,375856,2013-02-03,2013-02-14,2336,M,black,3,39.9,8929,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-06,0
376298,376299,2013-02-03,,2372,XL,denim,5,89.9,40066,Mrs,1901-07-21,Bavaria,2011-06-09,0
376956,376957,2013-02-04,2013-02-05,1895,8+,black,21,96.0,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
376957,376958,2013-02-04,2013-02-05,2383,43,grey,1,89.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
376958,376959,2013-02-04,2013-02-05,2741,43,grey,1,99.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
376959,376960,2013-02-04,2013-02-05,2383,43,black,1,89.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
377589,377590,2013-02-04,2013-02-07,2749,XXL,grey,5,169.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377590,377591,2013-02-04,2013-02-07,2334,XL,white,3,26.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377591,377592,2013-02-04,2013-02-07,2349,XL,black,3,16.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377592,377593,2013-02-04,2013-02-07,2349,XL,blue,3,16.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377593,377594,2013-02-04,2013-02-07,2496,XL,white,3,39.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377594,377595,2013-02-04,2013-02-07,2464,XL,berry,46,19.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377595,377596,2013-02-04,2013-02-07,2464,XL,black,46,19.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377596,377597,2013-02-04,2013-02-07,2470,XXL,black,5,79.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377597,377598,2013-02-04,2013-02-07,2529,XXL,black,3,19.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377598,377599,2013-02-04,2013-02-07,2422,48,blue,14,69.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377599,377600,2013-02-04,2013-02-07,2469,XXL,black,14,79.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377600,377601,2013-02-04,2013-02-07,2596,XXL,olive,5,79.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377601,377602,2013-02-04,2013-02-07,2424,XL,black,28,129.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377602,377603,2013-02-04,2013-02-07,2473,XL,denim,5,69.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377603,377604,2013-02-04,2013-02-07,2404,XL,grey,46,49.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377604,377605,2013-02-04,2013-02-07,2518,XXL,black,31,99.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377605,377606,2013-02-04,2013-02-07,2685,41,grey,18,120.0,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377606,377607,2013-02-04,2013-02-07,2591,41,red,152,129.0,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377607,377608,2013-02-04,2013-03-07,2525,41,aqua,17,139.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377608,377609,2013-02-04,2013-03-07,2765,41,blue,17,129.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377609,377610,2013-02-04,2013-04-09,2396,XL,grey,5,59.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
377610,377611,2013-02-04,2013-04-25,2508,XL,beige,11,89.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377611,377612,2013-02-04,2013-04-29,2515,XXL,black,3,49.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
377612,377613,2013-02-04,2013-05-08,2487,48,iron,9,89.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
378243,378244,2013-02-05,2013-02-08,2368,39,fuchsia,119,120.0,73513,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-08,0
378244,378245,2013-02-05,2013-03-18,2368,39,red,119,120.0,73513,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-08,1
379249,379250,2013-02-06,2013-02-07,2373,XL,black,5,119.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
379250,379251,2013-02-06,2013-02-07,2452,L,green,5,59.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
379251,379252,2013-02-06,2013-02-07,2725,L,petrol,5,59.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
379320,379321,2013-02-06,2013-02-07,2345,XL,black,3,24.9,23236,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
379537,379538,2013-02-06,,1626,40,black,1,99.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,0
379558,379559,2013-02-06,2013-02-08,1954,40,red,1,79.9,73637,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
379559,379560,2013-02-06,2013-02-08,1794,40,black,55,149.9,73637,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
379891,379892,2013-02-06,2013-02-07,2452,XXL,terracotta,5,59.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,1
